category,dest_zone,pack_type,handling,weather,customs,distance_km,weight_kg,volume_m3,profit_usd,risk_event
food,ME,box,fragile,clear,high,4842.034923536694,3.703557836199451,0.028289572185190758,32.479415945191185,0
spare_parts,APAC,box,standard,clear,low,5685.075067481016,5.757322691751496,0.037145351871591244,47.68501173049099,0
electronics,NA,polybag,standard,storm,medium,5737.235110455069,21.121323630633583,0.024149132779609717,179.59805451008825,1
pharma,EU,box,standard,clear,low,3249.229365214464,4.421262952247211,0.028501545568030168,83.5674209892695,1
spare_parts,AF,box,standard,clear,medium,5283.867790493786,3.315780876862803,0.015259130059298598,63.02380727137916,0
documents,AF,polybag,standard,rain,medium,4524.671477931429,12.639179497008346,0.016194311594855737,18.347266265768067,1
electronics,NA,box,standard,clear,low,6690.2525769606955,22.1669116211066,0.01828286727000247,168.62606132574768,0
documents,ME,box,hazmat,clear,low,4063.4672110665956,13.395319273969783,0.0686812800601554,30.729423137024124,1
pharma,NA,box,standard,rain,medium,6100.177141361891,4.685522383480871,0.07299213574986356,84.43703317440152,0
spare_parts,AF,box,standard,clear,medium,4741.382073307696,9.257839396104957,0.037018706132706476,77.16961777070063,0
electronics,ME,box,fragile,storm,medium,3824.859064310406,14.60781873932681,0.03620187514834293,163.0790901491814,0
food,EU,box,standard,clear,medium,2628.19680894458,3.2424350237747195,0.018306821111435792,48.66486051954981,0
pharma,EU,box,standard,rain,low,2249.089153295535,5.924127856559095,0.04337666487376843,90.13079860359076,0
fashion,ME,polybag,fragile,storm,medium,4977.230671492436,2.918033998502077,0.0372614689265393,41.52227393894482,0
cosmetics,NA,polybag,fragile,rain,high,7179.427525391413,1.8065409242680155,0.03812175798992332,32.74521289601069,0
food,APAC,crate,standard,clear,medium,7287.53417668342,8.20363381426163,0.009340348751279632,44.94986301359312,0
food,ME,polybag,standard,clear,high,4126.613874965207,4.291891434240297,0.08354429097818968,41.186117785079816,0
electronics,ME,box,standard,clear,high,3802.726229856852,2.1954178291691653,0.02532190389496328,64.15592388292026,0
cosmetics,APAC,box,standard,clear,low,5994.733021815905,2.203043993931395,0.019391686184008123,32.83606076141569,0
fashion,NA,box,standard,rain,low,6801.924492947166,10.179893402261735,0.02665812666946415,60.76649470526556,0
documents,NA,box,standard,clear,low,6324.8632335698985,8.223424871751662,0.017742299098499732,32.728748721555554,0
documents,EU,polybag,fragile,clear,low,3772.8431999274617,8.583963627459076,0.028719017169072755,23.739074951162507,0
fashion,APAC,box,standard,clear,medium,6819.789048823486,3.242028039035314,0.032219715879813426,37.39508548793804,0
electronics,NA,crate,fragile,clear,low,6500.836301718674,12.253049104127157,0.04417162498641325,91.72325558699016,1
fashion,APAC,box,standard,clear,high,6366.9062031386975,10.829046726795928,0.015076523450574926,80.45148188357639,0
cosmetics,ME,box,standard,clear,medium,5005.559454402395,12.788861034650974,0.01992361966686994,83.64240023446558,0
spare_parts,ME,polybag,standard,clear,high,3214.4841766530094,1.7931469997526404,0.023053115960485617,57.96080888467301,0
food,ME,box,standard,clear,medium,4189.168935832847,7.100825200872955,0.018650979327681515,38.08878002082132,0
electronics,NA,polybag,standard,rain,low,6142.7720173764865,7.079895452764633,0.07175520206633101,123.02109060496416,0
electronics,EU,polybag,standard,clear,low,3390.066617267893,2.911550725520588,0.024285279154381778,57.68739742310529,0
fashion,APAC,polybag,fragile,clear,medium,6793.6444382684895,4.721201901686121,0.05875695538856985,36.92939402033355,1
spare_parts,EU,polybag,fragile,clear,low,2615.304552822751,6.415255430782718,0.037423193302061016,97.59162869707716,0
pharma,ME,box,standard,clear,high,4297.552606933681,12.446238973078124,0.043987999434248616,143.04493581657866,1
food,AF,box,standard,clear,low,5755.212566832752,5.748142371406663,0.016208994430056047,32.689423662256104,0
fashion,NA,polybag,fragile,rain,medium,6642.652571485503,7.781425274735113,0.05103149861505426,46.65193752293582,0
documents,ME,box,standard,clear,medium,4478.3797286028675,1.2769490036678595,0.029954013554853443,24.20662876651824,0
fashion,EU,box,standard,clear,medium,3457.871719804256,3.8154857071746013,0.012844549661868359,35.67069881879333,0
spare_parts,NA,box,fragile,clear,medium,6324.607508602303,4.165052611633506,0.013188957489483715,53.096473706117976,0
documents,AF,box,standard,clear,low,5944.799403640104,11.329317822521649,0.006597898814068128,46.990003920532665,0
food,AF,box,standard,rain,high,5178.559997023167,11.515558937875195,0.04142459378894899,46.68803539038839,1
documents,EU,crate,standard,clear,medium,2959.4082083946364,1.757675381432804,0.023308748077886993,18.79165323844493,0
fashion,AF,box,standard,clear,medium,6077.573326952541,3.0418799640342904,0.03828050326968471,62.62136414304551,0
pharma,NA,box,standard,clear,high,6389.4271396067425,6.805704187817158,0.056969717746184693,109.11150876601107,0
electronics,AF,box,standard,clear,high,5502.7240801993785,4.528899048625544,0.007578454072593618,74.62734860452876,0
cosmetics,APAC,box,fragile,clear,low,6011.714596846589,3.952532693909096,0.02268475895485017,57.25105456019757,0
fashion,NA,box,standard,clear,low,5866.978273818577,3.6228780244804737,0.00913931951372237,42.51333360768611,0
electronics,ME,polybag,standard,rain,high,4649.665131425723,6.386026769598426,0.019246415639895903,98.85973968741757,0
electronics,APAC,box,standard,rain,medium,6509.533420914768,6.403521783125569,0.010752836238993072,50.94250554271495,0
fashion,EU,box,standard,clear,medium,3318.446363238159,3.304827525403359,0.07228895450984595,46.06774502923522,0
food,EU,box,standard,rain,low,3626.6571709252803,3.675656258932351,0.02179868261462944,34.36552697315665,0
cosmetics,APAC,box,standard,clear,medium,6297.598657267145,4.7202645641031165,0.08360995044593941,55.37407716442272,0
fashion,NA,polybag,hazmat,clear,low,7600.140697919745,5.487099082485097,0.038452454014093945,22.212301425881815,1
documents,NA,crate,standard,clear,low,6070.766171032293,0.4343258122621123,0.039195912863341946,13.269725533039098,0
documents,EU,polybag,fragile,clear,medium,3171.831855889218,2.7818876145046056,0.01503248898770186,21.95888551905885,1
electronics,APAC,polybag,standard,clear,low,7307.173511721378,3.1524916330054182,0.018369785153664213,73.60396679698837,1
cosmetics,EU,box,standard,rain,medium,3157.2099930945715,4.550006958508389,0.022791465221913235,30.950646546406563,0
pharma,ME,polybag,fragile,clear,medium,4506.101404691418,6.312133864734813,0.03978627339149006,81.43984573702973,0
spare_parts,NA,box,standard,clear,medium,6210.2832586283885,2.947881730262158,0.004647585849027651,53.470767126063805,1
cosmetics,NA,polybag,fragile,clear,low,6342.045689328551,4.321045991757396,0.008965597501941182,41.314645480964806,0
spare_parts,APAC,box,standard,clear,low,6970.181951010861,0.816337803243582,0.036323531052417334,55.94734006102741,0
electronics,NA,box,standard,clear,medium,6805.690921300453,12.851870589415556,0.008477176025801616,125.82609633839307,1
fashion,APAC,box,standard,rain,medium,6218.690763411845,1.5645840732586545,0.03445691372454462,26.20047858836191,0
spare_parts,EU,box,standard,clear,low,3237.9067709829164,16.739800748136737,0.07041763302740442,103.76064143278823,1
pharma,APAC,box,standard,clear,medium,6565.158432668227,5.97815884620059,0.016726697764151883,77.07962417617293,1
spare_parts,EU,box,fragile,clear,medium,2684.537994740166,9.292652483015516,0.04775502863089242,97.50413186157569,0
electronics,APAC,crate,fragile,clear,low,7378.394789478125,4.885211901444011,0.033389552334829535,86.59264911680629,0
electronics,NA,box,fragile,clear,medium,6413.169970064619,6.460185987349931,0.011331574879155561,59.225725609069116,0
electronics,AF,box,standard,clear,medium,5189.155529895545,6.40527657416464,0.0038557244219501424,96.94404018180337,1
fashion,EU,box,standard,rain,medium,3225.0949168421134,9.932672981338238,0.026372477875607956,37.856679820551776,0
electronics,NA,box,fragile,rain,high,6771.999275168763,7.066970204230634,0.07386569515754553,77.95703978773723,0
food,ME,box,standard,clear,low,4185.715876772357,1.4178077039290633,0.030872143206009235,23.54658706554803,0
food,EU,box,standard,clear,medium,2999.152222762558,1.0502783596578071,0.06304977805814825,28.959827007413786,0
pharma,ME,box,standard,clear,low,3848.7911620494256,2.128549078588158,0.08747263824158585,38.766177447786305,0
cosmetics,APAC,box,fragile,rain,high,6887.949868734607,4.940888236502185,0.034853764001530854,45.9521709994202,0
electronics,APAC,box,fragile,clear,low,6939.194966939898,10.229743219843455,0.049706686233273914,59.06781618952112,1
pharma,APAC,box,standard,clear,high,7252.64408039802,2.9220071583269007,0.010031775081333096,64.11602114719965,0
electronics,AF,polybag,fragile,storm,medium,5724.450822004897,1.4140489945684893,0.0447368103663847,74.12465994610228,0
spare_parts,ME,polybag,fragile,clear,high,3909.9744984195713,2.009365849120532,0.056491834135938584,53.04470146633477,1
electronics,NA,box,standard,storm,medium,6970.484248100971,17.456918303436677,0.023123043549989074,182.95276249940864,1
food,APAC,box,standard,clear,low,6325.7511593295685,9.641225871418175,0.025444016367394996,61.21389745159458,0
documents,EU,crate,standard,clear,medium,3120.0182852043877,1.9796987968637558,0.06182515831971617,28.39896075920457,0
food,NA,box,standard,clear,low,7031.833804345933,3.870031319188877,0.01952445536045408,31.44333000048303,0
pharma,NA,box,standard,rain,low,7089.124616934602,5.374875339843642,0.03543575139778916,82.116898925351,1
pharma,EU,box,standard,clear,low,3243.1871146190438,7.039803661410449,0.029969317356457654,106.20257727994306,0
electronics,EU,box,standard,clear,medium,3521.3782062698583,25.873898278290547,0.08134354607924452,153.12358228604157,1
pharma,EU,polybag,standard,clear,low,3185.269716981426,4.9561726050481845,0.04540164409725864,87.4254186803478,1
documents,ME,polybag,standard,clear,medium,3983.931252120184,2.5428198832018616,0.025274103857361858,27.975355560435123,0
documents,APAC,box,fragile,rain,medium,7353.919214024557,13.220279275623486,0.03042522909484737,39.664209091257156,1
cosmetics,AF,box,standard,clear,low,4138.754361943189,18.901504591158606,0.0044015287081889225,52.36532015557539,0
fashion,NA,polybag,fragile,clear,low,6748.563891027244,4.47406150837339,0.06231645631043045,50.5587091967188,0
spare_parts,NA,box,hazmat,rain,medium,6307.661211469649,7.35780222340502,0.039020323185045,61.3190201868623,0
food,ME,box,fragile,clear,low,4210.122244078499,4.871525227492761,0.02182443513118932,33.713664804786696,0
fashion,NA,box,standard,clear,low,7552.459373270745,7.480574078959691,0.03968018041911091,76.56806040486838,0
electronics,EU,polybag,fragile,clear,low,3291.482324884931,8.958724019251877,0.0453720943784791,93.72945962305704,0
electronics,APAC,polybag,fragile,rain,low,6532.819706564396,6.3489741194855736,0.03265713644429684,114.85142878229848,0
cosmetics,APAC,box,fragile,clear,medium,5990.527753965522,12.112673470855995,0.03370070538146678,53.743815601075525,0
electronics,NA,polybag,standard,clear,low,6135.483321947477,6.255260416952142,0.007070139163135087,62.48236639987755,0
electronics,APAC,box,standard,rain,high,7223.839520613889,2.4648179536912753,0.040604679243021906,55.92249923817604,0
electronics,APAC,box,standard,rain,medium,6587.65776371137,11.402533302241405,0.04106489689865047,97.92328128693251,0
documents,APAC,polybag,standard,clear,high,6745.120534635957,12.051209875253138,0.05832784069713049,35.978163385917085,0
electronics,EU,crate,standard,clear,medium,2868.227133869953,0.5385362850868726,0.05132062767700469,43.148931933649024,0
electronics,APAC,box,standard,rain,low,6378.582910592587,20.13098054709424,0.021789954663775604,160.13033336996793,0
cosmetics,APAC,box,fragile,rain,low,7615.74610535646,2.2524267004813248,0.03632626569633685,39.88965562994253,0
fashion,EU,crate,standard,clear,low,3097.0613702245837,4.491391320238054,0.03629488684103984,49.719234639391374,1
documents,APAC,box,standard,clear,medium,6993.689553714108,3.8028654988460726,0.04653378314611274,26.944913003678693,0
documents,APAC,box,standard,clear,medium,7625.2601978509665,2.7538948178894365,0.022771950577194985,35.522384390179184,1
cosmetics,EU,box,standard,storm,low,2920.996382496186,6.740701993451911,0.039691814282480815,52.95217158630684,0
cosmetics,ME,box,standard,clear,medium,3995.4900430355374,1.6615134611786382,0.05852772968715778,47.708777929056644,0
cosmetics,EU,box,fragile,rain,low,3026.744935329515,5.647907362784909,0.03134851356788385,61.57759425184075,0
electronics,APAC,box,standard,clear,medium,6190.588154984589,9.434300138647025,0.030738931091887942,66.38788006466213,0
fashion,NA,box,standard,rain,low,6599.071588211094,5.092933321820414,0.013760091277544954,31.536626066947107,0
electronics,ME,box,standard,clear,low,4176.718031437535,13.30436347127451,0.04839179121623013,84.94370810750051,0
electronics,NA,box,standard,clear,medium,6405.018547709464,1.6160286630128486,0.026709447642734974,52.85455036584331,0
food,APAC,box,standard,clear,high,7286.572825415725,3.724952170462259,0.02315184798065853,33.44244031918495,0
electronics,APAC,box,hazmat,rain,medium,6889.685984998417,2.4994728805416555,0.030438341543244717,65.04739193923332,1
electronics,ME,box,standard,clear,medium,4344.155480417672,8.842959526192017,0.016027003655542344,116.38319010273185,0
food,ME,polybag,standard,clear,medium,4361.930356123145,5.340661110924771,0.05076799654334533,26.515909257320228,0
cosmetics,EU,crate,fragile,storm,medium,3192.7370673400237,3.929649300287349,0.04314990780782328,28.632318674176794,0
electronics,EU,box,standard,clear,low,2887.882084114417,9.620764319251176,0.03215694231153624,79.3325470974321,0
electronics,APAC,polybag,standard,rain,medium,6104.71103278867,15.561397532614857,0.021748860457638283,88.45454018704203,0
fashion,NA,polybag,fragile,clear,low,6121.725149981497,7.342770383072571,0.03390202590471378,31.956248675136347,0
fashion,APAC,box,standard,clear,medium,6666.24193244175,10.730133287611562,0.03449555545106347,52.54497507208236,0
spare_parts,APAC,crate,standard,clear,low,7100.973530666667,0.4239031031262651,0.07242480470384978,49.41325600447597,0
documents,AF,box,hazmat,storm,medium,5382.937417702213,7.556689075517914,0.07475739037051744,31.95097819379166,1
cosmetics,EU,box,standard,rain,low,3604.592724439284,23.259008275477612,0.018977141763582308,79.95835381790305,0
cosmetics,ME,box,standard,clear,low,4226.862309795774,7.506278703629366,0.02040365560031578,51.49780156958066,0
spare_parts,NA,box,standard,storm,medium,7681.758382494511,7.724075176241845,0.056844916682855545,43.43941500876464,0
pharma,AF,polybag,standard,rain,medium,5749.499559765741,6.71824291895921,0.019480717868188203,106.08847054123882,0
fashion,APAC,polybag,standard,rain,high,6483.450058268462,4.6435348944796875,0.04689889195217502,42.96787963494709,0
electronics,APAC,box,fragile,clear,low,6740.196950452164,4.058523514856331,0.044118591111606986,75.58652337029488,0
cosmetics,APAC,box,hazmat,clear,low,6584.3137759797755,4.981376250974558,0.01989810273072103,45.57934693237447,0
food,EU,crate,standard,clear,medium,3304.642466657914,7.205532716279227,0.03379120868625436,28.281623944157463,0
electronics,APAC,polybag,fragile,clear,low,7058.07732630175,2.197604772024044,0.010060027797052899,52.33575314262477,0
fashion,APAC,box,standard,clear,low,7111.365122583472,4.943255850767867,0.03953509051734369,56.60534596241881,0
fashion,NA,box,standard,clear,low,5601.962446601353,10.562913281343192,0.03780910370087268,64.6113406520779,0
